id;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
43132958;8975746;Copacabana;-22.96346;-43.1743;Entire home/apt;150;1;5;26/02/2021;1.26;73;218
43133545;251598430;Jacarepaguá;-22.96554;-43.40774;Private room;250;3;1;14/06/2020;0.11;11;83
43133883;313782664;Copacabana;-22.96906;-43.18171;Hotel room;0;1;0;;;1;0
43139631;8975746;Copacabana;-22.96653;-43.17765;Entire home/apt;600;1;0;;;73;276
43140478;8975746;Copacabana;-22.98164;-43.18984;Entire home/apt;126660;1;0;;;73;345
43140706;8975746;Copacabana;-22.98131;-43.19124;Entire home/apt;1725;1;0;;;73;234
43140734;8975746;Copacabana;-22.97536;-43.19189;Entire home/apt;403;1;0;;;73;9
43148322;315032561;Barra da Tijuca;-23.00065;-43.41907;Hotel room;0;1;0;;;1;0
43149441;343530975;Copacabana;-22.98042;-43.1898;Entire home/apt;400;1;0;;;1;365
43158037;30843947;Recreio dos Bandeirantes;-23.01922;-43.45526;Private room;250;2;0;;;3;358
43165113;256789139;Leblon;-22.98029;-43.22277;Private room;90;1;0;;;2;179
43167615;22805631;Joá;-23.01327;-43.28885;Entire home/apt;25254;1;0;;;42;365
43167729;22805631;Santa Teresa;-22.93746;-43.2033;Entire home/apt;17228;1;0;;;42;90
43167732;22805631;Ipanema;-22.98569;-43.21021;Entire home/apt;1609;1;0;;;42;50
43167745;22805631;Ipanema;-22.9795;-43.2006;Entire home/apt;2186;1;0;;;42;150
43167750;22805631;Ipanema;-22.98549;-43.2107;Entire home/apt;1147;1;0;;;42;171
43169326;342541835;Laranjeiras;-22.93365;-43.17951;Entire home/apt;143;2;10;07/01/2021;1.33;1;69
43170566;256789139;Leblon;-22.97854;-43.22488;Private room;79;2;0;;;2;176
43176072;46226066;Copacabana;-22.98335;-43.19489;Entire home/apt;67;2;30;01/03/2021;3.35;5;82
43176543;60298129;Botafogo;-22.9528;-43.19332;Entire home/apt;230;2;2;02/03/2021;0.58;26;333
43177288;297450975;Centro;-22.91514;-43.17761;Private room;334;1;0;;;8;312
43177523;152885816;Realengo;-22.88796;-43.43008;Entire home/apt;200;1;1;24/05/2020;0.1;1;113
43177618;297450975;Centro;-22.91555;-43.17802;Private room;168;1;0;;;8;312
43177773;297450975;Centro;-22.914;-43.17754;Shared room;72;1;6;20/03/2021;0.9;8;308
43187655;15533343;Copacabana;-22.97603;-43.18973;Entire home/apt;221;2;2;19/12/2020;0.61;13;0
43189542;301551527;Copacabana;-22.96381;-43.17376;Entire home/apt;108;3;0;;;1;176
43193633;17927501;Botafogo;-22.95865;-43.1955;Private room;53;1;0;;;1;0
43198921;317446019;Barra da Tijuca;-23.01038;-43.36417;Entire home/apt;240;2;30;21/03/2021;2.69;2;119
43204728;342363298;Copacabana;-22.96768;-43.18025;Entire home/apt;2471;7;0;;;1;362
43206903;137075304;Jacarepaguá;-22.96741;-43.39729;Entire home/apt;150;1;2;10/08/2020;0.18;1;0
43212629;123460653;Jacarepaguá;-22.96788;-43.39286;Entire home/apt;540;15;3;10/11/2020;0.36;1;0
43214125;4085499;Ipanema;-22.98468;-43.19504;Private room;62;1;0;;;1;88
43220326;8975746;Ipanema;-22.98626;-43.19412;Entire home/apt;400;1;0;;;73;277
43222409;27531233;Itanhangá;-22.98342;-43.305;Private room;79;1;4;04/03/2021;0.4;5;156
43222989;128128458;Ipanema;-22.98549;-43.19481;Entire home/apt;164;3;18;26/02/2021;2.63;1;76
43235469;97553200;Centro;-22.914;-43.18989;Entire home/apt;90;1;8;12/02/2021;1.24;1;336
43236463;127227744;Barra da Tijuca;-23.00941;-43.33316;Entire home/apt;222;2;44;24/03/2021;4.14;1;68
43238245;17244708;Copacabana;-22.97732;-43.18919;Entire home/apt;249;3;0;;;5;9
43243427;292590334;Copacabana;-22.96542;-43.17729;Entire home/apt;58;30;2;14/12/2020;0.28;17;3
43243783;292590334;Copacabana;-22.97306;-43.18517;Entire home/apt;200;30;0;;;17;21
43246419;8975746;Ipanema;-22.98434;-43.19979;Entire home/apt;400;1;0;;;73;187
43246577;1771300;Copacabana;-22.97636;-43.19357;Entire home/apt;235;2;1;30/09/2020;0.17;18;343
43246868;344381013;Botafogo;-22.95333;-43.1868;Private room;60;1;0;;;2;34
43247506;310461308;Centro;-22.91155;-43.1838;Hotel room;0;1;0;;;1;0
43248453;344391927;Copacabana;-22.9826;-43.19476;Entire home/apt;121;2;20;15/03/2021;2.01;1;18
43249130;344397326;Flamengo;-22.93177;-43.17484;Entire home/apt;150;3;4;01/02/2021;1.46;1;90
43255430;51131302;Ipanema;-22.98084;-43.20137;Entire home/apt;400;3;2;17/02/2021;0.56;2;365
43257213;173486240;Barra da Tijuca;-23.0107;-43.3316;Entire home/apt;2484;1;0;;;1;122
43269385;15280691;Copacabana;-22.97562;-43.19258;Private room;63;18;0;;;5;180
43273696;48825286;Ipanema;-22.98496;-43.2022;Entire home/apt;309;3;17;16/03/2021;3.57;1;22
43274956;12264052;Jacarepaguá;-22.968;-43.38393;Entire home/apt;410;2;0;;;1;82
43278698;344572773;Sampaio;-22.89934;-43.25971;Private room;67;1;0;;;1;88
43284729;12752644;Botafogo;-22.95625;-43.18371;Entire home/apt;500;2;1;04/01/2021;0.37;1;365
43284963;297672557;Barra da Tijuca;-23.0089;-43.36728;Private room;200;30;0;;;15;365
43285029;52618140;Campo Grande;-22.87354;-43.54729;Entire home/apt;420;1;0;;;1;179
43286380;343740923;Guaratiba;-22.99668;-43.54565;Private room;57;1;0;;;1;365
43293617;137171638;Copacabana;-22.97243;-43.18747;Entire home/apt;110;4;8;17/02/2021;1.39;2;233
43298040;344777901;Ipanema;-22.98484;-43.20203;Entire home/apt;1500;1;0;;;1;365
43299348;344786038;Ipanema;-22.98623;-43.20533;Entire home/apt;1400;1;0;;;1;365
43301140;18649818;Ipanema;-22.98435;-43.19608;Entire home/apt;289;3;1;05/01/2021;0.38;1;22
43301211;116252872;Leblon;-22.98525;-43.22763;Entire home/apt;333;2;2;15/02/2021;0.71;1;365
43301566;11782291;Ipanema;-22.97861;-43.19793;Entire home/apt;300;2;0;;;17;260
43301944;23488225;Jacarepaguá;-22.96757;-43.33707;Entire home/apt;150;2;1;11/10/2020;0.18;6;365
43302170;344796195;Ipanema;-22.98519;-43.20369;Entire home/apt;171;3;53;22/03/2021;6.09;2;70
43305739;46737117;Recreio dos Bandeirantes;-23.03144;-43.47568;Entire home/apt;300;1;8;08/03/2021;1.21;2;122
43309227;312899567;Copacabana;-22.96159;-43.17491;Hotel room;0;1;0;;;1;0
43314810;280891195;Itanhangá;-22.98862;-43.32275;Entire home/apt;319;1;0;;;2;365
43314914;280891195;Itanhangá;-22.98796;-43.32269;Entire home/apt;319;1;0;;;2;179
43317365;43627605;Botafogo;-22.9467;-43.18337;Entire home/apt;1000;5;3;04/09/2020;0.33;3;355
43317485;344965407;Recreio dos Bandeirantes;-23.01388;-43.4723;Entire home/apt;185;2;12;07/03/2021;1.23;1;365
43317869;304721712;Santa Teresa;-22.91762;-43.1863;Entire home/apt;100;1;0;;;2;365
43323622;345016749;Jardim Botânico;-22.95962;-43.20838;Entire home/apt;175;5;0;;;1;365
43324900;345025988;Santa Teresa;-22.91598;-43.18489;Entire home/apt;500;3;0;;;1;88
43331970;55025231;Copacabana;-22.97826;-43.19423;Private room;199;4;0;;;2;87
43334265;90845887;Santa Teresa;-22.91678;-43.1805;Private room;220;2;0;;;1;364
43336341;246247650;Recreio dos Bandeirantes;-23.02221;-43.47753;Private room;190;1;0;;;3;365
43340605;223156962;Recreio dos Bandeirantes;-23.02831;-43.47359;Entire home/apt;160;1;0;;;1;364
43340833;15009264;Lins de Vasconcelos;-22.90754;-43.27698;Entire home/apt;120;7;0;;;1;1
43341407;340484751;Barra da Tijuca;-23.01109;-43.34614;Entire home/apt;650;3;3;31/10/2020;0.32;2;232
43341705;345193075;Magalhães Bastos;-22.87921;-43.41175;Entire home/apt;170;3;15;23/02/2021;1.53;1;253
43346096;14315601;Barra da Tijuca;-22.98949;-43.3818;Entire home/apt;3000;3;0;;;45;177
43355716;296936759;Santa Teresa;-22.91716;-43.18206;Private room;250;2;0;;;2;89
43357276;54185000;Copacabana;-22.96841;-43.18649;Entire home/apt;270;7;0;;;2;363
43357390;11782291;Cosme Velho;-22.93907;-43.19463;Entire home/apt;250;3;0;;;17;275
43362438;212657487;Encantado;-22.89247;-43.30312;Entire home/apt;180;1;0;;;1;365
43366493;345484650;Tijuca;-22.93056;-43.24221;Private room;60;1;0;;;1;90
43366669;335502391;Barra da Tijuca;-23.00751;-43.32389;Entire home/apt;229;2;0;;;2;0
43371775;169505910;Barra da Tijuca;-23.00494;-43.3194;Entire home/apt;200;1;3;17/07/2020;0.29;1;172
43381083;258640869;Vila Isabel;-22.91411;-43.25034;Entire home/apt;300;20;6;01/02/2021;0.58;3;180
43381297;258640869;Vila Isabel;-22.91473;-43.25332;Private room;60;10;0;;;3;89
43382780;32706775;Recreio dos Bandeirantes;-23.02302;-43.46012;Private room;200;3;0;;;1;365
43383805;43898034;Copacabana;-22.9773;-43.19292;Entire home/apt;914;2;1;03/03/2021;1;9;339
43388734;6000862;Barra da Tijuca;-23.01076;-43.3566;Entire home/apt;271;1;10;05/03/2021;1.08;59;353
43389932;292590334;Copacabana;-22.97186;-43.18797;Entire home/apt;180;3;2;26/01/2021;0.94;17;0
43396287;35222545;Jacarepaguá;-22.97313;-43.41383;Entire home/apt;129;7;2;01/12/2020;0.33;2;364
43397764;66039372;Flamengo;-22.92785;-43.17566;Entire home/apt;153;1;6;07/02/2021;0.92;41;334
43398269;50599686;Copacabana;-22.96453;-43.17519;Entire home/apt;217;2;1;26/10/2020;0.2;3;365
43404300;21365765;Copacabana;-22.98163;-43.19094;Entire home/apt;191;2;17;02/02/2021;1.95;12;260
43405968;345442160;Freguesia (Jacarepaguá);-22.9331;-43.32853;Private room;100;1;0;;;1;179
43412108;77124802;Copacabana;-22.97049;-43.18394;Private room;250;1;0;;;1;0
43414266;45036640;Copacabana;-22.97724;-43.19189;Entire home/apt;350;1;0;;;1;322
43422187;56174943;Copacabana;-22.97098;-43.18692;Private room;110;1;0;;;2;365
43423379;346082128;Ipanema;-22.98544;-43.19962;Entire home/apt;500;3;9;04/03/2021;1.36;5;160
43423871;106301049;Leme;-22.96355;-43.17205;Entire home/apt;95;4;6;10/03/2021;1.89;1;305
43425307;222088893;Jacarepaguá;-22.97511;-43.41372;Entire home/apt;135;3;14;02/03/2021;1.37;1;0
43429750;268997054;Penha;-22.84452;-43.28538;Private room;180;1;0;;;1;89
43438534;77709888;Copacabana;-22.973;-43.19176;Entire home/apt;700;3;0;;;36;365
43440762;261946018;Jardim Botânico;-22.9618;-43.21978;Entire home/apt;170;3;0;;;1;347
43442545;2350092;Ipanema;-22.98501;-43.2147;Entire home/apt;186;4;6;04/01/2021;1.15;3;177
43443345;6422051;Copacabana;-22.98323;-43.19098;Entire home/apt;144;1;2;14/06/2020;0.21;18;101
43444867;283638968;Tijuca;-22.9272;-43.23809;Private room;60;3;0;;;1;0
43445488;264262138;Barra da Tijuca;-23.00093;-43.30734;Entire home/apt;220;2;0;;;2;364
43452100;226756938;Itanhangá;-22.9906;-43.29629;Private room;85;1;0;;;1;365
43453362;107634975;Vargem Pequena;-22.98851;-43.48149;Entire home/apt;500;5;0;;;1;365
43456749;325906623;Recreio dos Bandeirantes;-23.02836;-43.47162;Entire home/apt;2300;1;0;;;1;365
43457331;112054973;Recreio dos Bandeirantes;-23.03374;-43.49362;Private room;220;5;0;;;1;364
43460661;5743747;Parada de Lucas;-22.82089;-43.31459;Entire home/apt;60;15;0;;;1;0
43460771;156839979;Bento Ribeiro;-22.86311;-43.35875;Entire home/apt;115;2;21;12/02/2021;2.19;2;188
43464900;14201235;Flamengo;-22.94044;-43.17653;Entire home/apt;120;5;1;16/08/2020;0.14;1;23
43465334;24690821;Leblon;-22.98403;-43.22808;Entire home/apt;386;2;7;20/02/2021;1.11;2;0
43467697;27229964;Jacarepaguá;-22.97019;-43.39078;Entire home/apt;243;2;2;22/02/2021;1.33;9;236
43467879;23176539;Botafogo;-22.9462;-43.18375;Entire home/apt;150;5;0;;;1;365
43468828;346207672;Ipanema;-22.98451;-43.20298;Entire home/apt;450;1;0;;;3;364
43474711;25663032;Barra da Tijuca;-22.99046;-43.36531;Entire home/apt;299;1;1;17/06/2020;0.11;5;357
43485697;256994408;Guaratiba;-23.01173;-43.5414;Entire home/apt;190;1;0;;;1;365
43485832;43072539;Santa Teresa;-22.91504;-43.18615;Entire home/apt;105;1;27;21/03/2021;2.76;1;54
43487393;346801324;Botafogo;-22.94605;-43.18164;Entire home/apt;100;3;7;16/01/2021;1.78;1;1
43488945;2565471;Copacabana;-22.9828;-43.19109;Entire home/apt;230;7;1;05/01/2021;0.38;1;89
43495124;346884508;Leblon;-22.97922;-43.22316;Entire home/apt;450;1;0;;;1;0
43495266;13580277;Leblon;-22.98304;-43.21847;Entire home/apt;491;3;10;08/02/2021;1.5;60;62
43517044;230015819;Tanque;-22.92546;-43.36125;Private room;120;2;0;;;1;173
43522964;4255118;Botafogo;-22.95064;-43.18268;Entire home/apt;199;30;0;;;46;179
43535192;2464378;Santa Teresa;-22.91556;-43.19008;Entire home/apt;150;6;1;15/11/2020;0.23;2;237
43544196;347558235;Botafogo;-22.95857;-43.18391;Private room;100;2;0;;;2;328
43544959;276545422;Cachambi;-22.89691;-43.26723;Private room;70;1;1;29/06/2020;0.11;1;178
43553252;8975746;Copacabana;-22.97199;-43.18385;Entire home/apt;130796;1;0;;;73;140
43556326;8975746;Copacabana;-22.98309;-43.18945;Entire home/apt;2447;5;0;;;73;365
43557025;64324954;Jacarepaguá;-22.97459;-43.41226;Entire home/apt;116;3;19;19/03/2021;2.18;2;224
43563267;233908688;Copacabana;-22.97343;-43.18757;Entire home/apt;189;1;0;;;1;87
43569150;28095018;Copacabana;-22.98011;-43.19098;Entire home/apt;116;2;39;13/03/2021;4.03;1;89
43575791;45312664;Botafogo;-22.94574;-43.18394;Entire home/apt;132;1;4;14/03/2021;1.69;3;273
43589337;216635150;Rio Comprido;-22.91835;-43.21183;Entire home/apt;60;180;0;;;1;365
43589993;48148479;Barra da Tijuca;-23.00385;-43.34326;Private room;90;2;0;;;1;0
43594025;337755927;Barra da Tijuca;-23.0113;-43.32783;Entire home/apt;140;30;0;;;1;206
43604252;303440338;Recreio dos Bandeirantes;-23.02633;-43.47315;Entire home/apt;299;2;4;16/02/2021;0.73;1;364
43625322;8975746;Copacabana;-22.96667;-43.18327;Entire home/apt;173;1;0;;;73;212
43625597;8975746;Copacabana;-22.98347;-43.19074;Entire home/apt;1035;1;0;;;73;116
43625636;331210726;Jacarepaguá;-22.97524;-43.41268;Entire home/apt;119;6;21;01/03/2021;2.23;13;9
43625687;8975746;Copacabana;-22.97658;-43.18898;Entire home/apt;750;1;0;;;73;358
43625707;8975746;Copacabana;-22.976;-43.18987;Entire home/apt;750;1;0;;;73;363
43626836;331210726;Jacarepaguá;-22.97501;-43.41382;Entire home/apt;120;3;27;24/02/2021;2.77;13;68
43626992;331210726;Jacarepaguá;-22.97442;-43.41244;Entire home/apt;111;3;25;01/03/2021;2.6;13;71
43633717;10507162;Leblon;-22.98603;-43.22905;Entire home/apt;223;5;0;;;18;99
43639518;277358509;Camorim;-22.9762;-43.41395;Private room;260;2;0;;;19;360
43640867;102693526;Jacarepaguá;-22.96812;-43.38933;Private room;280;2;0;;;1;363
43648761;348285244;Centro;-22.90222;-43.17886;Entire home/apt;870;1;0;;;1;364
43649320;6445834;Ipanema;-22.98403;-43.19864;Entire home/apt;280;7;1;03/01/2021;0.37;4;279
43652785;335635363;Copacabana;-22.98226;-43.1943;Entire home/apt;500;1;0;;;8;364
43655348;60298129;Copacabana;-22.98542;-43.19228;Entire home/apt;500;5;0;;;26;179
43655655;4622315;Copacabana;-22.96418;-43.17918;Entire home/apt;119;4;26;09/03/2021;2.84;8;170
43660938;15857390;Vidigal;-22.99395;-43.23494;Entire home/apt;140;1;0;;;1;365
43662879;348695176;Copacabana;-22.96543;-43.17699;Private room;150;2;0;;;1;362
43663212;331210726;Jacarepaguá;-22.97475;-43.41269;Entire home/apt;116;6;23;05/03/2021;2.38;13;18
43665758;348293564;Copacabana;-22.96869;-43.18613;Entire home/apt;304;1;10;23/02/2021;1.36;25;328
43666057;75987923;Barra da Tijuca;-23.00615;-43.32098;Entire home/apt;150;2;13;13/03/2021;1.48;1;356
43666074;34576313;Barra da Tijuca;-23.00206;-43.39123;Private room;200;2;2;17/10/2020;0.23;2;364
43668321;348745512;Botafogo;-22.95393;-43.19024;Entire home/apt;100;30;3;23/12/2020;0.4;1;246
43669095;348762463;Recreio dos Bandeirantes;-23.02234;-43.51122;Private room;75;2;2;23/01/2021;0.73;1;68
43675150;8975746;Copacabana;-22.96128;-43.17487;Private room;200;1;0;;;73;327
43675275;8975746;Copacabana;-22.96382;-43.17634;Entire home/apt;2600;3;0;;;73;364
43675298;8975746;Copacabana;-22.96544;-43.17704;Entire home/apt;700;1;0;;;73;364
43675355;8975746;Copacabana;-22.96502;-43.17585;Entire home/apt;1900;1;0;;;73;344
43675524;8975746;Copacabana;-22.96608;-43.17613;Entire home/apt;8855;1;0;;;73;280
43675601;8975746;Joá;-23.01173;-43.28841;Entire home/apt;7500;1;0;;;73;261
43680420;23488225;Jacarepaguá;-22.96632;-43.33745;Entire home/apt;150;2;4;15/02/2021;0.51;6;89
43680640;87817036;Barra da Tijuca;-22.99001;-43.35001;Private room;165;1;0;;;5;90
43684198;152352221;Cachambi;-22.8949;-43.27009;Private room;58;1;4;16/01/2021;0.83;3;365
43684605;874207;Vila Isabel;-22.9168;-43.25133;Entire home/apt;70;1;0;;;2;346
43689491;120427840;Estácio;-22.91603;-43.20767;Private room;99;1;0;;;1;179
43695563;40801205;Leblon;-22.98593;-43.22889;Entire home/apt;598;1;0;;;2;342
43695701;349010758;Vargem Pequena;-22.98899;-43.48529;Entire home/apt;94;2;1;07/09/2020;0.15;1;164
43696494;13500607;Copacabana;-22.97433;-43.18911;Entire home/apt;340;7;0;;;4;365
43696968;40801205;Ipanema;-22.98686;-43.20021;Entire home/apt;8050;1;0;;;2;365
43697163;331210726;Jacarepaguá;-22.97468;-43.41222;Entire home/apt;109;6;16;08/03/2021;1.68;13;21
43700231;168724817;Recreio dos Bandeirantes;-23.01458;-43.44997;Private room;90;3;2;23/11/2020;0.4;2;364
43700496;168724817;Recreio dos Bandeirantes;-23.0162;-43.44943;Private room;80;3;9;18/03/2021;1.27;2;180
43704604;349122220;Ipanema;-22.98179;-43.20046;Private room;150;3;6;21/02/2021;0.79;2;295
43712161;146347544;Copacabana;-22.98546;-43.19104;Entire home/apt;265;5;0;;;9;364
43712860;348293564;Copacabana;-22.96807;-43.18886;Entire home/apt;146;1;3;10/01/2021;0.56;25;166
43714807;348293564;Ipanema;-22.98251;-43.19972;Entire home/apt;284;1;14;02/03/2021;2.35;25;84
43715082;348293564;Copacabana;-22.96757;-43.18064;Entire home/apt;145;1;1;04/11/2020;0.21;25;345
43715509;339487940;Pechincha;-22.92998;-43.36096;Private room;61;1;0;;;1;365
43725236;20370177;Leme;-22.96184;-43.16839;Entire home/apt;300;4;1;10/11/2020;0.22;15;324
43727125;348293564;Ipanema;-22.98632;-43.19306;Entire home/apt;304;1;5;05/01/2021;0.8;25;359
43740845;349514832;Ipanema;-22.9851;-43.21021;Entire home/apt;387;1;1;03/01/2021;0.37;1;317
43753633;67480759;Barra da Tijuca;-23.00584;-43.32147;Entire home/apt;287;3;0;;;2;173
43754037;186848672;Ipanema;-22.98655;-43.19302;Entire home/apt;306;3;4;15/02/2021;0.62;3;261
43754162;7028215;Jardim Botânico;-22.96084;-43.21951;Private room;79;2;10;15/03/2021;1.66;1;79
43757394;87817036;Barra da Tijuca;-22.98805;-43.35262;Private room;154;3;0;;;5;365
43765249;8000736;Copacabana;-22.98459;-43.19345;Entire home/apt;439;5;0;;;13;365
43766830;349507033;Recreio dos Bandeirantes;-23.01972;-43.46334;Entire home/apt;250;3;1;03/07/2020;0.11;1;113
43767263;144175069;Copacabana;-22.9844;-43.19158;Private room;228;3;0;;;1;0
43767895;5320188;Barra da Tijuca;-23.00686;-43.29611;Entire home/apt;156;7;0;;;1;358
43769439;195501303;Humaitá;-22.95194;-43.19742;Entire home/apt;420;3;0;;;1;365
43770764;43898034;Ipanema;-22.98571;-43.20016;Entire home/apt;880;4;0;;;9;363
43775897;349872846;Tijuca;-22.93338;-43.23072;Private room;250;1;0;;;1;365
43777874;349897129;Copacabana;-22.97203;-43.18537;Entire home/apt;220;1;51;21/03/2021;6.99;15;232
43778415;349897129;Copacabana;-22.97117;-43.18555;Entire home/apt;190;1;20;20/03/2021;3.05;15;205
43778886;349897129;Copacabana;-22.97244;-43.18693;Entire home/apt;220;1;19;10/03/2021;2.89;15;281
43779428;15845769;Copacabana;-22.96921;-43.18312;Private room;86;2;1;03/01/2021;0.37;3;318
43786252;349897129;Copacabana;-22.97355;-43.18731;Entire home/apt;220;1;25;21/02/2021;3.32;15;286
43789869;9695371;Itanhangá;-22.99959;-43.31177;Entire home/apt;329;1;25;10/01/2021;2.74;1;0
43790211;6000862;Ipanema;-22.98675;-43.19245;Entire home/apt;238;1;2;18/02/2021;0.8;59;0
43796223;6000862;Ipanema;-22.986;-43.21137;Entire home/apt;245;1;6;21/02/2021;1.13;59;277
43804076;67255068;Copacabana;-22.98541;-43.19189;Entire home/apt;450;2;4;07/02/2021;1.41;3;365
43804320;67255068;Copacabana;-22.96421;-43.17658;Entire home/apt;494;2;0;;;3;194
43804614;146347544;Copacabana;-22.96396;-43.19253;Entire home/apt;1350;3;0;;;9;364
43805381;285077915;Laranjeiras;-22.93701;-43.18449;Private room;56;1;2;10/01/2021;0.23;2;151
43805831;36437341;Barra da Tijuca;-23.0111;-43.31327;Entire home/apt;771;4;0;;;2;51
43805968;160707038;Jacarepaguá;-22.96969;-43.38722;Private room;82;2;31;12/03/2021;3.43;1;81
43806701;93013952;Jacarepaguá;-22.96895;-43.38914;Entire home/apt;250;3;2;01/01/2021;0.52;1;157
43807245;110885084;Centro;-22.91256;-43.18834;Shared room;61;1;2;01/09/2020;0.26;1;365
43814094;350312328;Botafogo;-22.95304;-43.1941;Entire home/apt;106;126;0;;;1;365
43815415;13949537;Copacabana;-22.98606;-43.18793;Entire home/apt;521;2;14;03/03/2021;1.57;8;40
43816030;349312944;Barra da Tijuca;-23.00116;-43.39409;Entire home/apt;690;2;0;;;1;180
43816254;348293564;Ipanema;-22.98392;-43.20431;Entire home/apt;214;1;6;01/03/2021;0.86;25;338
43816926;46082356;Copacabana;-22.98206;-43.1933;Entire home/apt;100;13;8;18/02/2021;1.35;5;161
43818768;135834807;Copacabana;-22.96565;-43.1761;Entire home/apt;336;2;14;31/01/2021;2.33;1;157
43819463;200146953;Copacabana;-22.97116;-43.18746;Entire home/apt;351;2;20;16/03/2021;3.85;1;335
43820058;59742898;Barra da Tijuca;-23.01446;-43.29934;Entire home/apt;260;2;0;;;1;109
43820377;17893973;Botafogo;-22.94706;-43.18675;Entire home/apt;210;1;7;31/01/2021;0.89;1;364
43830774;69579533;Campo Grande;-22.93781;-43.57114;Entire home/apt;80;2;4;19/10/2020;0.48;5;365
43835338;2125410;Centro;-22.91012;-43.1771;Entire home/apt;100;3;0;;;1;359
43841750;49207110;Copacabana;-22.97731;-43.19193;Entire home/apt;350;3;9;01/02/2021;1.42;24;157
43844469;74376033;Leblon;-22.98723;-43.22916;Private room;180;1;1;24/01/2021;0.49;1;364
43845173;52452243;Copacabana;-22.96766;-43.18581;Private room;300;1;0;;;4;365
43847953;60298129;Copacabana;-22.98453;-43.1904;Entire home/apt;399;5;0;;;26;179
43848113;350712395;Vila Isabel;-22.91241;-43.24739;Private room;80;1;0;;;1;365
